Time,Power (Watts),Flight Mode,Wind Speed (m/s),Wind Direction (NESW),Velocity m/s
1701753625.672848,139.54412117937736,Hover,1.0,W,0.00017338106408715248
1701753627.7144732,22.3707567527052,Flight,1.0,W,4.06857471998129
1701753630.2269833,95.0392973236848,Flight,1.0,W,3.1552302482266352
1701753632.473982,71.0220823496128,Flight,1.0,W,0.6951781984001029
1701753634.7739828,65.3983526926632,Flight,1.0,W,1.0774737833033907
1701753637.0229847,69.4273746760510,Flight,1.0,W,0.6928049677084138
1701753639.2739837,65.8781153074648,Flight,1.0,W,2.4978476931394065
1701753641.5639832,70.8685394926864,Flight,1.0,W,0.2937736168850287
